"","SRR7624381","SRR7624384","SRR7624386"
"chr3:142880574-142882991",4349.81333333333,4816.72666666667,4741.02
"chr3:142882128-142882991",1251.24666666667,1284.28666666667,1218
"chr3:143100513-143101557",619.776666666667,434.81,611.206666666667
"chr3:144198311-144199182",896.693333333333,1083.60666666667,1175.28666666667
"chr3:144201759-144202818",1165.6,1316.95333333333,1069.86
"chr3:144204107-144206040",2035.82,2737.75333333333,3169.36333333333
"chr3:144205358-144205969",664.86,838.156666666667,942.326666666667
"chr3:144380918-144381973",280.513333333333,291.026666666667,407.073333333333
"chr3:144413965-144414714",253.286666666667,406.886666666667,352.38
"chr3:144554649-144555423",299.24,358.453333333333,353.653333333333
"chr3:144556458-144557194",339.866666666667,396.906666666667,352.733333333333
"chr3:144568943-144570279",2373.79333333333,2749.26666666667,2741.51333333333
"chr3:144570506-144571764",3102.82,2621.97333333333,2380.53333333333
"chr3:144617527-144618937",507.523333333333,434.493333333333,491.886666666667
"chr3:144622672-144624122",500.273333333333,455.18,565.986666666667
"chr3:144718991-144720784",2119.96666666667,2216.73333333333,2705.24666666667
"chr3:144738080-144738965",816.38,691.72,620.913333333333
"chr3:144827345-144828568",428.166666666667,470.476666666667,628.206666666667
"chr3:144829425-144829915",427.633333333333,370.233333333333,453.32
"chr3:144940756-144942273",511.426666666667,383.1,548.6
"chr3:144947210-144948941",365.406666666667,485.553333333333,907.473333333333
"chr3:145118034-145119559",2188.70666666667,1697.29333333333,1926.86
"chr3:145402232-145403149",374.32,234.826666666667,283.48
"chr3:145575994-145577326",1872.35333333333,1938.81333333333,1922.78
"chr3:145648714-145650237",1402.28,1682.92666666667,1013.68666666667
"chr3:145653212-145653822",470.49,419.253333333333,488.373333333333
"chr3:145758357-145759657",862.666666666667,970.903333333333,767.84
"chr3:145872587-145873505",511.143333333333,424.7,345.92
"chr3:145924181-145925428",2633.38,2492.12,2166.7
"chr3:145937869-145939503",2305.42,2107.15,2283.84666666667
"chr3:145977269-145978476",384.066666666667,294.566666666667,440.2
"chr3:145987337-145989238",1791.17333333333,1830.04,2454.52666666667
"chr3:146016592-146017584",382.476666666667,264.773333333333,302.273333333333
"chr3:146107335-146108544",669.883333333333,459,496.8
"chr3:146149605-146150610",409.913333333333,274.806666666667,397.526666666667
"chr3:146220642-146221699",935.626666666667,675.753333333333,824.88
"chr3:146404122-146405613",1586.78,1611.89333333333,2094.16
"chr3:146426170-146427095",333.783333333333,360.84,240.206666666667
"chr3:146450163-146451833",1085.83333333333,1059.96,1126.24
"chr3:146499023-146501116",3693.35333333333,3374.54666666667,3666.44
"chr3:146512716-146513807",334.19,415.383333333333,353.473333333333
"chr3:146520302-146522061",2329.36,1970.98666666667,2188.44666666667
"chr3:146684789-146685797",792.666666666667,640.206666666667,622.793333333333
"chr3:146731542-146732796",575.633333333333,477.54,354.466666666667
"chr3:146766236-146767261",469.44,420.133333333333,350.596666666667
"chr3:146812008-146813692",3210.56666666667,3233.44,3188.02666666667
"chr3:146852008-146852930",965.78,671.786666666667,674.693333333333
"chr3:148898651-148899498",395.766666666667,203.666666666667,240.893333333333
"chr3:148922548-148923295",415.06,327.273333333333,341.6
"chr3:148987320-148990807",4937.2,4318.67333333333,6370.48666666667
"chr3:149052301-149053132",1597.84,1321.82,1109.92666666667
"chr3:152082995-152084722",1510.30666666667,1290.95333333333,1253.66
"chr3:152092335-152093231",401.426666666667,367.8,388.726666666667
"chr3:152099840-152100945",368.28,413.5,528.18
"chr3:152106388-152107524",498.91,472.226666666667,659.163333333333
"chr3:152165255-152166283",1009.14,951.193333333333,824.673333333333
"chr3:152209314-152210357",1849.00666666667,2154.94,2600.16
"chr3:152210424-152212323",4862.44666666667,4722,4667.65333333333
"chr3:152231419-152233299",629.69,821.313333333333,508.076666666667
"chr3:152265259-152266270",820.113333333333,773.233333333333,827.606666666667
"chr3:152339151-152340627",2480.23333333333,2300.88,2383.49333333333
"chr3:152346173-152347536",1533.66666666667,1398.52333333333,1210.90666666667
"chr3:152395094-152397602",3836.04,3898.2,4092.41333333333
"chr3:152396927-152397718",1224.44,1218.92,1111.02
"chr3:152477817-152478966",436.88,300.213333333333,595.446666666667
"chr3:152667033-152668383",780.64,546.866666666667,871.266666666667
"chr3:152701522-152701909",423.626666666667,440.196666666667,419.67
"chr3:152702076-152703520",901.713333333333,663.706666666667,447.69
"chr3:152713972-152714931",2220.82666666667,1914.89333333333,1610.88
"chr3:152763096-152763968",530.226666666667,465.13,437.013333333333
"chr3:152929306-152930489",332.79,265.64,469.346666666667
"chr3:152943127-152944416",245.4,201.613333333333,837.453333333333
"chr3:152980849-152982323",1024.26666666667,625.183333333333,1123.56
"chr3:153230100-153231128",291.303333333333,355.543333333333,438.306666666667
"chr3:153255601-153256448",332.266666666667,413.026666666667,452.586666666667
"chr3:153276645-153277946",317.13,403.156666666667,384.643333333333
"chr3:153296311-153297070",319.166666666667,383.946666666667,274.653333333333
"chr3:153358543-153360119",1767.4,1533.58333333333,287.18
"chr3:153453100-153455149",2323.67333333333,2240.36,2223.84
"chr3:153571213-153572236",369.436666666667,322.116666666667,301.093333333333
"chr3:153636372-153637469",338.793333333333,400.32,257.92
"chr3:153642149-153643002",556.2,604.123333333333,507.893333333333
"chr3:153643577-153644521",320.813333333333,357.426666666667,401.066666666667
"chr3:153668513-153669336",308.226666666667,370.406666666667,382.486666666667
"chr3:153669752-153670555",405.16,387.113333333333,392.106666666667
"chr3:153724145-153725531",1828.68666666667,1660.99666666667,1833.80333333333
"chr3:153905125-153905893",496.156666666667,709.393333333333,692.666666666667
"chr3:153910506-153912992",6831.53333333333,6406.60666666667,6552.82
"chr3:153943320-153945120",2446.57333333333,2186.37333333333,1975.22
"chr3:153973000-153974139",1059.28,971.333333333333,1011.54
"chr3:154327952-154328895",658.046666666667,468.913333333333,631.586666666667
"chr3:154329358-154330415",591.093333333333,305.946666666667,437.4
"chr3:154547398-154548409",336.18,292.853333333333,410.526666666667
"chr3:154596370-154598012",3081.99333333333,2405.00666666667,2302.76
"chr3:154630561-154631223",482.56,205.5,191.826666666667
"chr3:154631704-154632579",802.893333333333,324.553333333333,213.786666666667
"chr3:154663569-154664581",492.9,355.073333333333,438.2
"chr3:154764009-154765346",538.066666666667,262.433333333333,322.48
"chr3:155092417-155093984",1982.72666666667,1337.71333333333,1060.72666666667
"chr3:156200053-156201029",410.39,213.426666666667,208.803333333333
"chr3:156560403-156561266",787.046666666667,562.326666666667,590.293333333333
"chr3:156561365-156562670",1406.42666666667,1238.98666666667,1435.22
"chr3:157533747-157535621",4078.61333333333,3331.62666666667,3373.5
"chr3:157566657-157568201",1123.12666666667,814.78,1121.32666666667
"chr3:157922565-157925130",2943.10666666667,2931.27333333333,1093.63333333333
"chr3:157924276-157925562",1836.27333333333,1948.84,1056.33333333333
"chr3:157946506-157948526",4529.12666666667,4710.90666666667,4465.2
"chr3:158030464-158032366",3965.30666666667,3377.80666666667,3239.30666666667
"chr3:158035601-158037373",4117.80666666667,3495.27333333333,3352.91333333333
"chr3:158101617-158102517",482.44,498.16,562.253333333333
"chr3:158560909-158562549",1410.72666666667,949.426666666667,1352.35333333333
"chr3:159495010-159496282",1122.07333333333,862.773333333333,856.466666666667
"chr3:159839377-159841209",1317.80666666667,1091.48,1138.77333333333
"chr4:3089508-3091155",3156.12,2101.42,2071.56
"chr4:3230825-3231621",873.486666666667,932.286666666667,960.453333333333
"chr4:3574444-3576039",3614.26333333333,2965.42,2604.38
"chr4:3677736-3679074",2180.78666666667,2099.76,1415.47333333333
"chr4:3705993-3706713",356.773333333333,377.44,315.953333333333
"chr4:3796865-3798225",754.053333333333,268.53,290.706666666667
"chr4:3797752-3798318",444.08,242.56,260.906666666667
"chr4:3813658-3814297",365.48,377.86,371.986666666667
"chr4:3817249-3818317",424.38,557.213333333333,420.69
"chr4:3817920-3818438",358.633333333333,354.45,338.11
"chr4:3833024-3835663",6532.69333333333,5256.20666666667,4196.50666666667
"chr4:3835811-3836215",406.883333333333,415.653333333333,480.28
"chr4:3870705-3871807",716.65,625.04,580.013333333333
"chr4:3874650-3875611",814.093333333333,747.073333333333,768.313333333333
"chr4:3937037-3938413",3166.12666666667,2889,2523.51333333333
"chr4:3938818-3939879",2327.86,2353.13333333333,1672.23
"chr4:4048499-4049882",402.54,387.28,456.72
"chr4:4137903-4139173",1216.36666666667,831.546666666667,815.666666666667
"chr4:4555467-4557072",804.94,1247.31333333333,911.23
"chr4:4785180-4786145",355.776666666667,560.943333333333,351.813333333333
"chr4:4791790-4793485",3110.06,2893.65333333333,2848.2
"chr4:5644020-5645176",1905.24666666667,1888.35333333333,1619.25666666667
"chr4:5692312-5694181",856.573333333333,1031.38,931.82
"chr4:5714967-5715779",383.01,413.953333333333,370.766666666667
"chr4:5797808-5799364",928.58,965.286666666667,894.846666666667
"chr4:6190674-6192246",2378.96,1807.70666666667,1815.11333333333
"chr4:6365306-6366670",2081.13333333333,1666.76,1563.71333333333
"chr4:6452855-6454579",1599.19333333333,1635.64,1920.31333333333
"chr4:6989588-6991642",2513.52666666667,1544.84,2083.41333333333
"chr4:8232148-8232856",372.73,284.62,252.006666666667
"chr4:8238393-8239510",1162.79333333333,938.633333333333,835.053333333333
"chr4:8398472-8399909",518.666666666667,403.5,460.153333333333
"chr4:8535442-8536951",2379.48666666667,2347.76666666667,2405.00666666667
"chr4:8646743-8648815",2110.47,1893.89333333333,2007.86666666667
"chr4:8689784-8690219",590.953333333333,576.093333333333,513.526666666667
"chr4:8690484-8691294",1295.78,1371.66,1368.19333333333
"chr4:8691376-8692372",1290.16,1730.84,1645.71333333333
"chr4:8865564-8866541",356.853333333333,302.873333333333,427.67
"chr4:8910920-8912290",950.6,727.066666666667,930.946666666667
"chr4:9269129-9269969",350.663333333333,269.986666666667,431.786666666667
"chr4:9668164-9669239",1536.2,1478.64,1436.01333333333
"chr4:9723675-9724786",453.083333333333,329.003333333333,372.47
"chr4:9770481-9771341",709.393333333333,591.68,555.166666666667
"chr4:9843403-9844983",1667.22,1020.86,1285.42
"chr4:9859175-9860419",482.006666666667,315.313333333333,537.166666666667
"chr4:10693573-10695092",1707.60666666667,1536.2,1129.27333333333
"chr4:10748740-10750008",835.053333333333,932.8,503.146666666667
"chr4:10859814-10860809",474.696666666667,523.353333333333,520.566666666667
"chr4:10873417-10875473",3665.96,3515.08,3369.07333333333
"chr4:10888387-10889430",394.66,375.946666666667,556.823333333333
"chr4:10904999-10905956",515.793333333333,467.026666666667,453.683333333333
"chr4:10935297-10936531",306.333333333333,675.82,424.613333333333
"chr4:10968035-10968748",270.623333333333,350.16,287.423333333333
"chr4:10976711-10977545",356.82,447.84,269.266666666667
"chr4:10990662-10991338",268.52,491.573333333333,268.12
"chr4:10995465-10995837",257.373333333333,429.593333333333,277.39
"chr4:10995893-10996721",351.193333333333,768.546666666667,366.91
"chr4:11004759-11005082",548.976666666667,509.733333333333,300.593333333333
"chr4:11005615-11007690",4750.96,5457.65333333333,3894.15333333333
"chr4:11007929-11008467",584.48,941.273333333333,824.626666666667
"chr4:11014500-11015740",728.866666666667,847.986666666667,398.633333333333
"chr4:11052774-11053684",279.026666666667,407.12,272.026666666667
"chr4:11075125-11076445",2487.91333333333,2380.53333333333,2118.62
"chr4:11122709-11123990",764.306666666667,442.853333333333,419.896666666667
"chr4:11123363-11123920",499.86,327.18,319.353333333333
"chr4:11146821-11147777",560.133333333333,259.42,351.266666666667
"chr4:11155589-11157950",4657.19333333333,4019.06,3384.52666666667
"chr4:11190123-11192683",3084.06,3481.55333333333,4082.31333333333
"chr4:11252874-11254557",3069.34,3038.32666666667,2858.65333333333
"chr4:11321146-11322692",2789.39333333333,2774,2870.92666666667
"chr4:11384975-11387604",945.433333333333,1900.24666666667,5003.42666666667
"chr4:11386506-11388697",1391.51333333333,1894.74666666667,3230.70666666667
"chr4:11387744-11388822",922.366666666667,1138.65333333333,1693.57333333333
"chr4:11388316-11388940",508.566666666667,667.793333333333,1059.78
"chr4:11454835-11455863",520.366666666667,484.526666666667,629.52
"chr4:11485404-11486938",2662.88,2405.78666666667,2353.00666666667
"chr4:11558270-11560101",2106.90666666667,2084.77333333333,1827.77333333333
"chr4:11577963-11580374",938.286666666667,1387.15333333333,842.82
"chr4:11579698-11580813",660.953333333333,559.256666666667,395.593333333333
"chr4:11703977-11705026",938.846666666667,804.583333333333,796.106666666667
"chr4:11771002-11772154",278.24,347.64,227.693333333333
"chr4:11965429-11967308",2041.93333333333,2225.77333333333,2622.48
"chr4:12087359-12088321",979.106666666667,892.186666666667,824.08
"chr4:12089178-12089674",486.066666666667,462.386666666667,415.6
"chr4:12089801-12090218",508.036666666667,559.593333333333,425.713333333333
"chr4:12113216-12114397",1051.14,1099.84,846.853333333333
"chr4:12124180-12125364",586.273333333333,662.656666666667,516.423333333333
"chr4:12139947-12140577",463.2,477.493333333333,427.04
"chr4:12140635-12141181",421.366666666667,456.72,464.406666666667
"chr4:12170789-12172236",1733.02,1713.45666666667,1494.22666666667
"chr4:12906575-12907501",1071.12666666667,870.253333333333,788.966666666667
"chr4:13096435-13097167",284.953333333333,374.43,236.08
"chr4:13565292-13566641",527.446666666667,319.566666666667,444.406666666667
"chr4:13566000-13566627",403.64,260.266666666667,363.353333333333
"chr4:13742772-13744590",1726.62666666667,1592.1,1761.30666666667
"chr4:13750457-13752132",631.066666666667,651.53,969.3
"chr4:14825408-14826986",2243.24,2127.04666666667,2121.91333333333
"chr4:14863530-14865474",2823.04,2227.75333333333,2125.98666666667
"chr4:14929863-14931267",990.146666666667,1026.99333333333,846.213333333333
"chr4:14930633-14931268",653.633333333333,694.326666666667,580.12
"chr4:15053895-15054688",485.66,438.3,382.51
"chr4:15148225-15149725",1027.64,1014.30666666667,662.033333333333
"chr4:15243893-15244617",357.333333333333,411.236666666667,230.976666666667
"chr4:15265239-15268438",5374.26,5589.55333333333,2879.66
"chr4:15268607-15269050",734.316666666667,598.74,252.86
"chr4:15306082-15307100",417.873333333333,363.006666666667,265.816666666667
"chr4:15944728-15945844",1514.96,1278.63333333333,1089.55333333333
"chr4:15957753-15959162",2937.18666666667,2536,2199.04666666667
"chr4:16013053-16014631",1992.89333333333,1980.01,1896.13
"chr4:16013963-16014562",747.66,787.993333333333,715.266666666667
"chr4:16162623-16163747",2201.26333333333,2142.51333333333,1762.4
"chr4:16164040-16164441",493.82,426.596666666667,404.3
"chr4:16457953-16459752",924.9,1098.38,834.206666666667
"chr4:17852725-17854086",1147.84,972.28,884.693333333333
"chr4:19569221-19570431",1882.68333333333,1582.15333333333,1525.34666666667
"chr4:19575000-19575884",666.066666666667,529.833333333333,521.243333333333
"chr4:19707746-19709169",2408.24,2181.67333333333,1931.09333333333
"chr4:19709269-19709615",384.52,389.086666666667,325.613333333333
"chr4:19766546-19767536",692.56,532.46,532.44
"chr4:20007911-20009364",1549.37333333333,1715.68,1752.99333333333
"chr4:20042013-20042847",1062.90666666667,862.053333333333,824.2
"chr4:20777486-20779018",1555.48666666667,1300.89666666667,1426.38
"chr4:20976383-20977064",317.313333333333,396.686666666667,392.386666666667
"chr4:21678159-21680018",1420.02666666667,1401.2,1682.92666666667
"chr4:21685526-21686000",412.763333333333,244.773333333333,289.54
"chr4:21688386-21689451",1040.32666666667,776.24,732.983333333333
"chr4:21722524-21723039",479.213333333333,378.686666666667,301.506666666667
"chr4:21727144-21728693",2463.36666666667,2627.42,2274.50666666667
"chr4:21766158-21767344",1389.67333333333,1221.64333333333,798.486666666667
"chr4:21775868-21777224",2146.76,1815.11333333333,1347.47333333333
"chr4:21847526-21849810",4004.4,3762.03333333333,3485.16
"chr4:21849252-21849706",433.286666666667,556.053333333333,450.886666666667
"chr4:21879187-21880534",1668.97333333333,1678.32,1514.36
"chr4:21930835-21932106",992.86,1043.93333333333,1407.38
"chr4:22357085-22358560",1614.78,1617.22,1400.2
"chr4:22477316-22478177",547.48,370.653333333333,502.326666666667
"chr4:22479022-22480500",363.873333333333,316.243333333333,618.56
"chr4:22487070-22488500",1191,1035.54,1161.36666666667
"chr4:22489506-22490460",714.233333333333,477.93,552.853333333333
"chr4:22494719-22495308",478.286666666667,350.986666666667,435.773333333333
"chr4:22497570-22498898",777.74,587.656666666667,759.346666666667
"chr4:23656709-23657853",948.533333333333,794.186666666667,639.5
"chr4:24495746-24497907",3779.19333333333,3451.14,3733.04
"chr4:24792335-24793208",424.993333333333,294,286.93
"chr4:24850327-24851628",1724.52666666667,1570.14,1278.3
"chr4:24897595-24899358",2265.18,1938.49333333333,1427.26666666667
"chr4:24966018-24967328",1176.10666666667,1089.40666666667,1082.04
"chr4:25280734-25282055",2472.34,2128.57333333333,1628.80666666667
"chr4:25307874-25308867",387.936666666667,267.72,250.213333333333
"chr4:25798205-25800505",3430.54666666667,2544.94333333333,2422.29333333333
"chr4:26290821-26291542",412.5,342.273333333333,361.393333333333
"chr4:26299904-26301183",416.533333333333,321.206666666667,458.456666666667
"chr4:26345681-26347063",2000.42666666667,1757.35333333333,1593.74666666667
"chr4:26717943-26718764",539.82,375.77,416.226666666667
"chr4:28176747-28177241",573.973333333333,474.156666666667,570.153333333333
"chr4:28813101-28814328",1863.12,1385.2,1242.42
"chr4:28814034-28814409",551.6,384.366666666667,389.666666666667
"chr4:28814882-28815917",1484.54,1197.06666666667,1184.31333333333
"chr4:29091036-29091901",366.81,333.493333333333,318.473333333333
"chr4:31937223-31938267",645.976666666667,436.08,548.42
"chr4:31962876-31965178",4812.02666666667,4246.88,4017.19333333333
"chr4:31969977-31970631",311.086666666667,390.78,337.92
"chr4:32160163-32161161",545.266666666667,639.94,237.306666666667
"chr4:32186035-32187116",405.513333333333,350.456666666667,245.766666666667
"chr4:32238278-32240184",2722.07333333333,2954.84,2486.02333333333
"chr4:32480890-32481894",337.386666666667,522.933333333333,378.78
"chr4:32615289-32616552",2253.10666666667,2212.52,2095.10666666667
"chr4:32656601-32658512",3600.37333333333,3662.95333333333,3688.96666666667
"chr4:32799584-32801189",2101.42,2048.19333333333,1825.73333333333
"chr4:32833521-32834493",402.053333333333,377.156666666667,372.346666666667
"chr4:32922100-32924274",626.14,1007.48,1398.74
"chr4:32929877-32930887",690.9,828.2,790.213333333333
"chr4:32948308-32948658",220.786666666667,347.586666666667,325.066666666667
"chr4:32950104-32951307",1198.14,1700.62,2058.72
"chr4:32964655-32965392",430.636666666667,414.28,392.58
"chr4:32982842-32985046",2942.86666666667,2240.58,4237.75333333333
"chr4:32984950-32985372",405.643333333333,264.346666666667,542.38
"chr4:32995170-32996663",569.466666666667,958.326666666667,1325.88
"chr4:33030589-33032223",1862.86666666667,1726.48,2364.6
"chr4:33112331-33113098",375.16,383.793333333333,614.66
"chr4:33118078-33118909",479.146666666667,286.72,351.186666666667
"chr4:33188330-33189961",1380.00666666667,1724.76,2186.94
"chr4:33208879-33210018",827.293333333333,811.386666666667,908.88
"chr4:33230704-33231555",384.913333333333,274.453333333333,254.496666666667
"chr4:33246029-33248618",4703.68,4893.10666666667,4478.24666666667
"chr4:33264663-33265585",555.24,679.193333333333,511.046666666667
"chr4:33270439-33271097",341.693333333333,352.38,316.753333333333
"chr4:33310208-33311494",2402.86,2774.69333333333,2313.43333333333
"chr4:33923577-33925390",1954.00666666667,1530.99333333333,2490.96333333333
"chr4:34429471-34430589",441.11,374.39,363.5
"chr4:34550509-34552891",4017.06,4165.85333333333,4293.13333333333
"chr4:34582017-34583131",273.32,434.92,293.06
"chr4:34613730-34616130",4791.08666666667,3936.34,3649.56666666667
"chr4:34686420-34687823",2644.68666666667,2541.65333333333,2186.08
"chr4:34729583-34730456",996.486666666667,987.62,921.576666666667
"chr4:34771051-34771983",325.5,334.093333333333,385.326666666667
"chr4:34777465-34778823",1996.56666666667,1540.36666666667,1163.46
"chr4:34870700-34871261",326.613333333333,362.826666666667,277.673333333333
"chr4:34880590-34883506",4289.57333333333,3619.4,3068.14666666667
"chr4:34882669-34883433",1288.57333333333,1511.15333333333,1189.48
"chr4:34886601-34887340",1162.61333333333,1229.72,900.106666666667
"chr4:34910388-34911623",723.613333333333,593.793333333333,335.72
"chr4:34911129-34911461",379.716666666667,342.04,280.726666666667
"chr4:35096260-35096911",371.223333333333,409.12,377.7
"chr4:35099589-35100577",464.013333333333,476.54,508.786666666667
"chr4:35155727-35157581",2619.29333333333,2401.33333333333,2623.09333333333
"chr4:35225026-35226759",3556.25333333333,3092.4,2868.88
"chr4:35376212-35377402",355.293333333333,324.08,463.773333333333
"chr4:36950090-36952051",1486.03666666667,1028.12666666667,1115.56
"chr4:36951128-36952167",861.16,631.833333333333,645.906666666667
"chr4:39049101-39050203",344.63,271.576666666667,404.686666666667
"chr4:39717778-39719200",368.813333333333,618.813333333333,361.486666666667
"chr4:40053185-40054212",320.36,292.053333333333,424.786666666667
"chr4:40142622-40144351",2085.42666666667,1915.34666666667,1833.09333333333
"chr4:40205183-40206325",481.453333333333,394.886666666667,349.65
"chr4:40219775-40221547",861.066666666667,1240.52,590.386666666667
"chr4:40221402-40222299",372.406666666667,672.153333333333,372.346666666667
"chr4:40227106-40228540",409.113333333333,806.773333333333,466.54
"chr4:40238588-40240401",780.1,913.213333333333,961.416666666667
"chr4:40260756-40261364",229.96,347.64,267.2
"chr4:40267533-40270176",6487.08,6135.42,5627.86
"chr4:40278465-40280052",3070.55333333333,2906.64666666667,2592.36666666667
"chr4:40284980-40286000",402.513333333333,235.113333333333,240.3
"chr4:40472635-40473667",759.22,516.016666666667,676.293333333333
"chr4:40702319-40703900",1948.07666666667,1874.67333333333,1826.60666666667
"chr4:40716455-40717532",386.476666666667,408.34,440.103333333333
"chr4:40722012-40723965",4217.51333333333,3789.92666666667,3924.76666666667
"chr4:40757018-40758182",2751.52,2669.48,2416.45333333333
"chr4:40838746-40839835",386.94,552.24,354.413333333333
"chr4:40852884-40854713",1988.42666666667,2408.2,2312.50666666667
"chr4:40854221-40854917",571.263333333333,591.066666666667,683.913333333333
"chr4:40908086-40909081",424.44,347.146666666667,374.713333333333
"chr4:40947194-40949349",3476.04,3827.81333333333,3850.23333333333
"chr4:40948476-40949358",1793.18,1738,1484.46666666667
"chr4:40970208-40972289",4419.81333333333,4121.94,4522.67333333333
"chr4:41051904-41052533",373.193333333333,302.946666666667,286.7
"chr4:41064032-41064856",470.553333333333,275.26,319.946666666667
"chr4:41095709-41098379",3471.57333333333,870.713333333333,620.076666666667
"chr4:41097451-41098845",1667.85333333333,800.066666666667,664.776666666667
"chr4:41123173-41124973",2254.14666666667,1940.26,1894.13333333333
"chr4:41124479-41124977",503.393333333333,490.726666666667,439.143333333333
"chr4:41134831-41137108",3525.88666666667,3864.62,4203.16666666667
"chr4:41203225-41204085",278.006666666667,381.406666666667,277.673333333333
"chr4:41273768-41276016",3955.83333333333,3586.52666666667,3998.61333333333
"chr4:41307094-41308282",314.866666666667,620.4,401.32
"chr4:41313294-41315400",3456.86,3849.98666666667,3728.02
"chr4:41315050-41315362",380.026666666667,417.346666666667,402.356666666667
"chr4:41328938-41329688",288.68,336.693333333333,338.386666666667
"chr4:41348848-41350077",2574.86666666667,2651.51333333333,2379.94
"chr4:41453366-41454787",366.54,299.82,461.84
"chr4:41463893-41465849",3316.46,3118.55333333333,3244.47333333333
"chr4:41497540-41499486",751.626666666667,736.693333333333,879.68
"chr4:41501637-41503151",1980.25333333333,850.273333333333,575.08
"chr4:41502635-41503122",1080.59333333333,588.606666666667,451.473333333333
"chr4:41506644-41507792",770.026666666667,717.453333333333,1011.33333333333
"chr4:41568571-41569732",1389.34,1495.64,1665.72333333333
"chr4:41639549-41640676",584.973333333333,645.6,1077.3
"chr4:41711942-41714048",2858.36,3190,3719.72666666667
"chr4:41722338-41723315",1732.53333333333,1629.28,1326.07666666667
"chr4:41725677-41726269",404.273333333333,335.21,508.22
"chr4:41730829-41731750",693.533333333333,613.156666666667,666.086666666667
"chr4:41740015-41741470",1502.25333333333,2300.68,3013.57333333333
"chr4:41754927-41756603",2443.49333333333,2486.12666666667,2579.85333333333
"chr4:41773537-41774631",652.413333333333,588.453333333333,611.826666666667
"chr4:42916569-42917762",815.446666666667,680.74,705.1
"chr4:42917203-42917758",505.58,446.05,472.186666666667
"chr4:42949739-42951433",1302.91666666667,1929.14666666667,2033.59333333333
"chr4:42987055-42988355",220.973333333333,432.703333333333,316.18
"chr4:42998780-43000497",3417.10666666667,3799.20666666667,3448.88
"chr4:43009576-43010985",1889.6,1726.04666666667,1587.28
"chr4:43019182-43020400",390.696666666667,425.153333333333,504.48
"chr4:43024530-43025924",1636.15333333333,1448.75333333333,1270.94666666667
"chr4:43030353-43031861",1971.24,2154.02666666667,2337.88666666667
"chr4:43039602-43040483",953.52,882.96,849.326666666667
"chr4:43044995-43046509",1124.45333333333,1135.48,947.116666666667
"chr4:43058732-43059949",2137.34666666667,1992.3,1739.51333333333
"chr4:43339476-43340274",305.446666666667,351.94,233.166666666667
"chr4:43381115-43382905",1957.44,1563.36666666667,1168.13333333333
"chr4:43398870-43400018",631.833333333333,674.293333333333,420.446666666667
"chr4:43404364-43404695",324.733333333333,380.61,269.953333333333
"chr4:43405467-43405967",359.136666666667,515.393333333333,269.853333333333
"chr4:43406257-43408284",1236.13333333333,2034.82,527.633333333333
"chr4:43407793-43408087",317.68,437.42,238.87
"chr4:43415718-43416599",254.4,312.513333333333,403.626666666667
"chr4:43421289-43422253",284.76,448.083333333333,409.546666666667
"chr4:43442140-43443964",2221.19333333333,2175.14,2947.12
"chr4:43443198-43444042",847.986666666667,994.993333333333,1305.45333333333
"chr4:43478257-43479648",348.4,351.043333333333,493.053333333333
"chr4:43493100-43494232",1757.35333333333,1573.8,1257.78
"chr4:43498747-43500079",1063.90666666667,1124.45333333333,1135.48
"chr4:43507971-43509169",617.966666666667,575.22,736.46
"chr4:43522897-43524800",822.6,948.333333333333,1776.94666666667
"chr4:43539636-43540404",401.533333333333,257.28,333.366666666667
"chr4:43541868-43543212",524.866666666667,383.713333333333,483.093333333333
"chr4:43561368-43563338",3484.8,2954.48,3004.99333333333
"chr4:43577843-43579626",2881.65333333333,2958.57333333333,2805.96
"chr4:43631047-43632579",879.14,925.606666666667,1193.27
"chr4:43655626-43657131",2032.49666666667,1995.68,1735.14666666667
"chr4:43668842-43669904",1102.94666666667,1478.64,1249.6
"chr4:43795222-43795984",374.18,331.14,379.3
"chr4:43875024-43876511",2676.43333333333,2193.32,2582.46666666667
"chr4:43941845-43942997",359.4,327.52,409.146666666667
"chr4:43957068-43958616",1925.86,1670.55333333333,1832.16
"chr4:43983802-43984921",301.596666666667,268.44,423.18
"chr4:43992474-43994141",1463.14666666667,1317.11333333333,1322.20666666667
"chr4:44003630-44005114",841.26,900.466666666667,1092.04
"chr4:44011890-44013904",4791.53333333333,4014.08666666667,3922.28
"chr4:44049787-44050781",465.903333333333,586.653333333333,699.08
"chr4:44066149-44067015",317.913333333333,321.75,580.24
"chr4:44066609-44067084",297.126666666667,286.213333333333,437.753333333333
"chr4:44071657-44073139",2387.28,2307.68,2434.84666666667
"chr4:44166754-44168084",2270.10666666667,2427.77333333333,2676.64666666667
"chr4:44168402-44168970",472.343333333333,505.383333333333,504.71
"chr4:44232502-44233915",1431.73333333333,1736.6,2095.52333333333
"chr4:44234041-44235095",1002.37666666667,1349.26666666667,1594.72666666667
"chr4:44252745-44253510",232.346666666667,242.05,520.086666666667
"chr4:44256084-44256838",203.676666666667,210.72,517.12
"chr4:44300610-44302027",1993.93333333333,1929.88,1810.89333333333
"chr4:44424937-44425849",762.686666666667,594.773333333333,747.066666666667
"chr4:44473101-44473924",652.766666666667,525.96,524.326666666667
"chr4:44530265-44531215",391.04,210.94,229.96
"chr4:44543956-44544887",423.086666666667,226.153333333333,239.45
